Date,Open,High,Low,Close,Volume,Adj Close,NDX,SP500,ewma_5,ewma_22,ewma_200,MACD,Lower band,Upper band,Middle band,AO,AC,%R
03-06-02,18.309999,18.5,17.93,17.959999,3716400,17.959999,1159.150024,1040.680054,18.41188684,18.06254312,14.44850833,0.667635437,16.10782887,20.63317133,18.3705001,1.46994135,-0.569352804,98.52085082
04-06-02,17.799999,18.139999,17.469999,17.969999,6849700,17.969999,1178.800049,1040.689941,18.26459089,18.0544958,14.48363003,0.574402083,16.45025035,20.47574965,18.463,1.081176374,-0.67437663,98.51966275
05-06-02,17.98,18.18,17.450001,17.99,4372500,17.99,1195.599976,1049.900024,18.17306059,18.04888747,14.5186001,0.496405636,16.85539573,20.25860417,18.55699995,0.760205971,-0.688323544,98.51728648
06-06-02,17.889999,18.41,17.76,18.17,5250000,18.17,1157.619995,1029.150024,18.1720404,18.059419,14.55501576,0.443999239,16.98790411,20.21109579,18.59949995,0.566970576,-0.575488312,98.49590119
07-06-02,17.889999,18.65,17.85,18.58,5358000,18.58,1140.23999,1027.530029,18.30802693,18.10468691,14.59515628,0.430586828,17.08297727,20.20102263,18.64199995,0.396058812,-0.458811805,98.44719025
10-06-02,17.9,18.120001,17.02,17.299999,11082400,17.299999,1135.619995,1030.73999,17.97201762,18.03471405,14.62213064,0.313063215,17.17727073,20.14272897,18.65999985,0.176764779,-0.419470523,98.59926355
11-06-02,17.309999,17.790001,17.120001,17.139999,5520800,17.139999,1100.969971,1013.599976,17.69467808,17.95691274,14.64723981,0.204655106,17.13227528,20.16972432,18.6509998,0.014412209,-0.368470261,98.6182727
12-06-02,17.049999,17.15,16.26,17.08,7331200,17.08,1123.339966,1020.26001,17.48978539,17.88065946,14.67149971,0.11260148,16.89438453,20.23461517,18.56449985,-0.229793774,-0.414676294,98.62540101
13-06-02,17,17.5,16.74,17.43,4892900,17.43,1106.540039,1009.559998,17.46985692,17.84147168,14.69900734,0.067116714,16.8279076,20.050092,18.4389998,-0.434264376,-0.418899906,98.5838185
14-06-02,17.139999,17.4,16.26,16.82,7973200,16.82,1109.599976,1007.27002,17.25323795,17.75264805,14.72015732,-0.017945331,16.63312031,19.96587919,18.29949975,-0.723999656,-0.484623492,98.65629088
17-06-02,16.950001,18.48,16.860001,18.41,9051600,18.41,1149.910034,1036.170044,17.6388253,17.80980909,14.75695067,0.042452729,16.64410497,19.87989453,18.26199975,-0.739882024,-0.317176499,98.46738747
18-06-02,18.129999,19.16,18.09,18.780001,7962100,18.780001,1138.469971,1037.140015,18.0192172,17.89417361,14.79706575,0.118805104,16.6815688,19.7814309,18.23149985,-0.572941047,-0.032764872,98.4234287
19-06-02,18.49,19.1,18.27,18.299999,7420300,18.299999,1097.540039,1019.98999,18.11281113,17.92946277,14.83199384,0.138980679,16.67806062,19.73893898,18.2084998,-0.234294003,0.306782218,98.48045638
20-06-02,18.32,18.379999,17.34,17.549999,8697000,17.549999,1062.449951,1006.289978,17.92520709,17.89646592,14.85909478,0.093374868,16.61336319,19.68363631,18.14849975,-0.127764676,0.352011605,98.56956176
21-06-02,17.6,17.790001,17.34,17.530001,5176800,17.530001,1035.630005,989.140015,17.79347173,17.86459941,14.88572554,0.054984436,16.62359694,19.48140256,18.05249975,-0.024588121,0.315305854,98.57193766
24-06-02,17.43,17.780001,16.940001,17.51,5956800,17.51,1057.680054,992.719971,17.69898115,17.83376468,14.91189083,0.022684338,16.67376831,19.23523129,17.9544998,-0.123058638,0.093470659,98.57431393
25-06-02,16.889999,16.950001,15.04,15.34,15304000,15.34,1022.73999,976.140015,16.9126541,17.61691557,14.91615919,-0.175985931,16.13253186,19.40446784,17.76849985,-0.643323244,-0.412717508,98.83212549
26-06-02,14.69,15.93,14.68,15.85,8272200,15.85,1027.219971,973.530029,16.55843607,17.46327074,14.92546966,-0.288949977,15.86096902,19.37003068,17.61549985,-1.270058553,-0.832299906,98.77153383
27-06-02,16.110001,16.469999,15.3,15.86,6192000,15.86,1050.640015,990.640015,16.32562404,17.32385589,14.93478682,-0.373363973,15.6082425,19.3717571,17.4899998,-1.612705597,-0.877958766,98.77034576
28-06-02,15.69,16.360001,15.4,16.25,6237900,16.25,1051.410034,989.820007,16.30041603,17.23047712,14.94789908,-0.404134324,15.46534042,19.31665918,17.3909998,-1.905587994,-0.794641189,98.72401096
01-07-02,16.17,16.17,13.52,13.55,13536500,13.55,998.169983,968.650024,15.38361069,16.91043563,14.93396274,-0.639021245,14.61291488,19.72808482,17.17049985,-2.338147032,-0.784182548,99.04479033
02-07-02,13.6,14.16,13,13.32,8669900,13.32,963.659973,948.090027,14.69574046,16.59822384,14.91787266,-0.834114744,13.8883435,19.9876563,16.9379999,-2.669529471,-0.710323741,99.07211598
03-07-02,13.38,14.46,12.89,14.25,7703700,14.25,995.679993,953.98999,14.54716031,16.39403046,14.91121456,-0.903272161,13.51969972,19.98230008,16.7509999,-2.827882412,-0.557111911,98.96162531
05-07-02,14.39,15.23,14.37,15.21,3366900,15.21,1060.890015,989.030029,14.76810687,16.29107129,14.91419313,-0.870580426,13.37420777,19.83179203,16.6029999,-2.903117576,-0.374264679,98.84757042
08-07-02,14.95,15.85,14.68,14.94,5890000,14.94,1014.330017,976.97998,14.82540458,16.17358683,14.91445039,-0.85658456,13.25161418,19.59038562,16.4209999,-2.904352985,-0.17574709,98.87964836
09-07-02,15.05,16.030001,14.98,15.6,7528600,15.6,990.22998,952.830017,15.08360305,16.12370971,14.92128433,-0.783207918,13.17469844,19.49730146,16.33599995,-2.665882312,0.128270639,98.80123563
10-07-02,15.65,15.94,14.65,14.96,6761200,14.96,959.049988,920.469971,15.04240204,16.02251757,14.92167026,-0.767847781,13.0322668,19.4217332,16.227,-2.208764694,0.493235302,98.87727222
11-07-02,14.66,15.84,14,15.55,7317100,15.55,998.030029,927.369995,15.21160136,15.98142908,14.92793357,-0.699997556,12.96852127,19.33247873,16.1505,-1.849323547,0.656964676,98.80717598
12-07-02,15.75,16.190001,15.25,15.43,7000000,15.43,1000.820007,921.390015,15.2844009,15.93347873,14.93293818,-0.648434018,12.91242496,19.18857504,16.0505,-1.566499932,0.672464762,98.82143285
15-07-02,15.47,15.98,15,15.94,6026100,15.94,1021.02002,917.929993,15.50293394,15.93404579,14.9429764,-0.559961912,12.88924561,19.12375439,16.0065,-1.407235226,0.532305916,98.76084119
16-07-02,15.69,17.07,15.66,16.290001,10790700,16.290001,1011.299988,900.940002,15.76528962,15.96499842,14.95640308,-0.456344519,12.99005076,18.81094934,15.90050005,-1.152147076,0.484647019,98.71925856
17-07-02,16.84,17.16,15.32,16.16,7322100,16.16,1028.73999,906.039978,15.89685975,15.98195508,14.96839992,-0.380332744,13.18743673,18.35156327,15.7695,-0.883441209,0.488288189,98.73470361
18-07-02,15.92,16.59,15.53,15.55,6856700,15.55,994.609985,881.559998,15.78123983,15.94439377,14.97419691,-0.365106052,13.34082149,17.92317861,15.63200005,-0.583382371,0.535158792,98.80717598
19-07-02,15.36,15.71,15.07,15.29,6105800,15.29,965.369995,847.75,15.61749322,15.88748996,14.97734456,-0.369756295,13.41047177,17.62752843,15.5190001,-0.556588353,0.359970494,98.83806585
22-07-02,15.15,15.65,15,15.5,9332900,15.5,939.099976,819.849976,15.57832881,15.85379518,14.98255386,-0.352433764,13.53303856,17.30196154,15.41750005,-0.504588353,0.231441119,98.81311634
23-07-02,15.54,15.88,14.4,14.55,11291400,14.55,896.820007,797.700012,15.23555254,15.74042169,14.97824267,-0.410629117,13.62767199,16.91132811,15.26950005,-0.671206029,-0.031364766,98.92598316
24-07-02,12.37,14.16,12.26,14.1,19766300,14.1,951.580017,843.429993,14.85703503,15.59777632,14.96948954,-0.487441669,13.48520188,16.92979822,15.20750005,-1.141764838,-0.450258849,98.97944639
25-07-02,13.71,14.01,12.4,12.49,9360200,12.49,894.450012,838.679993,14.06802335,15.3275349,14.94477776,-0.670500601,12.96217903,17.11682107,15.03950005,-1.569235426,-0.680558826,99.17072593
26-07-02,12.72,13.11,12.5,12.93,5556700,12.93,910.909973,852.840027,13.68868223,15.11905361,14.92469784,-0.771182093,12.65246333,17.13353677,14.89300005,-1.926088368,-0.763511765,99.11845078
29-07-02,13.25,14.46,13.23,14.33,7049500,14.33,970.130005,898.960022,13.90245482,15.05044025,14.91877099,-0.729594293,12.6382371,16.955763,14.79700005,-2.112529529,-0.628364691,98.95212074
30-07-02,14.19,14.9,14.08,14.77,5558900,14.77,980.359985,902.780029,14.19163655,15.02605414,14.91728834,-0.653597078,12.78017108,16.93582902,14.85800005,-2.155323618,-0.374335262,98.89984558
31-07-02,14.45,14.66,14.14,14.45,3801000,14.45,962.099976,911.619995,14.2777577,14.97596248,14.91263142,-0.612133767,12.95465592,16.87434418,14.91450005,-1.8495295,0.073011788,98.93786387
01-08-02,14.31,14.5,13.99,14.16,6066800,14.16,913.590027,884.659973,14.23850513,14.90500922,14.90513093,-0.595806286,12.94333026,16.87666984,14.91000005,-1.556970676,0.363117662,98.97231795
02-08-02,14.13,14.14,13.45,13.84,4178600,13.84,892.51001,864.23999,14.10567009,14.81239972,14.89451633,-0.601751351,12.82404684,16.85895326,14.84150005,-1.269705971,0.519105888,99.01033625
05-08-02,13.65,13.79,12.78,12.87,3857300,12.87,857.080017,834.599976,13.69378006,14.6434954,14.87434125,-0.676930517,12.53771667,16.93828343,14.73800005,-1.252735368,0.364117659,99.12557921
06-08-02,13.27,13.9,13.14,13.74,4701900,13.74,901.909973,859.570007,13.70918671,14.56493058,14.86303728,-0.658715556,12.44089368,16.84910642,14.64500005,-1.296588309,0.148517656,99.02221697
07-08-02,13.93,13.94,12.85,13.6,5555700,13.6,919.080017,876.77002,13.67279114,14.48102357,14.85045101,-0.648105936,12.33030782,16.82369228,14.57700005,-1.342000074,0.001600006,99.03884997
08-08-02,13.24,14.1,13.06,13.9,5470800,13.9,947.23999,905.460022,13.74852742,14.43049978,14.84097983,-0.608476109,12.27726144,16.71173866,14.49450005,-1.349117735,-0.047088244,99.00320782
09-08-02,13.61,14.75,13.6,14.26,4777900,14.26,937.330017,908.640015,13.91901828,14.41567372,14.83519049,-0.541774951,12.26135749,16.61064261,14.43600005,-1.173411838,0.109358826,98.96043724
12-08-02,14.14,14.49,13.95,14.46,3503300,14.46,938.97998,903.799988,14.09934552,14.41952818,14.83145185,-0.467387718,12.30532292,16.41867718,14.36200005,-0.894058868,0.316976497,98.9366758
13-08-02,14.3,14.67,13.9,13.93,5234400,13.93,907.619995,884.210022,14.04289701,14.37696051,14.82246934,-0.44605997,12.39250956,16.09549044,14.244,-0.690764735,0.399105915,98.9996436
14-08-02,13.93,14.06,13.32,13.91,6935200,13.91,968.840027,919.619995,13.99859801,14.33635525,14.81337717,-0.425862332,12.51120406,15.75179594,14.1315,-0.584264735,0.354058847,99.00201975
15-08-02,14.05,14.75,13.92,14.62,5046600,14.62,980.97998,930.25,14.20573201,14.36102001,14.81145032,-0.348546664,12.58737381,15.58262619,14.085,-0.387676515,0.358358824,98.91766666
16-08-02,14.39,15.01,14.31,14.9,3652100,14.9,996.059998,928.77002,14.43715467,14.40788783,14.81233263,-0.261663486,12.62486454,15.50613546,14.0655,-0.254794147,0.307517653,98.88440065
19-08-02,14.84,15.52,14.67,15.5,4277100,15.5,1026.060059,950.700012,14.79143645,14.50285411,14.81918451,-0.142747452,12.62486454,15.50613546,14.0655,-0.087147088,0.313782356,98.81311634
20-08-02,15.38,15.99,15.31,15.98,7701300,15.98,1008.02002,937.429993,15.1876243,14.63130158,14.83075065,-0.00966227,12.47082758,15.80317242,14.137,0.124970559,0.362752944,98.7560889
21-08-02,15.95,15.97,15.2,15.38,7284200,15.38,1035.469971,949.359985,15.25174953,14.69640579,14.83622318,0.046853612,12.44490505,15.95709495,14.201,0.447794088,0.479164709,98.8273732
22-08-02,15.33,15.95,14.92,15.73,6854100,15.73,1049.030029,962.700012,15.41116635,14.78628355,14.84512836,0.11851872,12.67503517,16.05096483,14.363,0.649117618,0.473129412,98.78579069
23-08-02,15.6,15.72,14.95,15.17,5038800,15.17,1010.48999,940.859985,15.33077757,14.81965019,14.84836519,0.128643591,12.89348174,16.05651826,14.475,0.782058794,0.3987,98.85232271
26-08-02,15.29,15.44,14.68,14.93,6409600,14.93,1016.789978,947.950012,15.19718505,14.82924583,14.84917854,0.115964859,12.9123392,16.0976608,14.505,0.788147044,0.229729424,98.88083643
27-08-02,15.04,15.27,14.5,14.52,3578900,14.52,974.469971,934.820007,14.9714567,14.80235489,14.84589888,0.072003291,12.90467958,16.08032042,14.4925,0.647205868,-0.015658815,98.92954737
28-08-02,14.48,14.97,14.35,14.57,4985500,14.57,944.830017,917.869995,14.8376378,14.78215011,14.8431501,0.04072852,12.91044889,16.08655111,14.4985,0.469852926,-0.197423524,98.92360701
29-08-02,14.43,15.19,14.21,15.14,6791800,15.14,961.75,917.799988,14.9384252,14.8132675,14.84610758,0.061231437,12.94303419,16.15196581,14.5475,0.352852941,-0.255170574,98.85588693
30-08-02,14.91,15.38,14.75,14.94,3439700,14.94,942.380005,916.070007,14.93895013,14.82428771,14.84704301,0.060642766,13.02496194,16.18003806,14.6025,0.311352941,-0.202529403,98.87964836
03-09-02,14.71,15.03,14.49,14.6,4680200,14.6,899.640015,878.02002,14.82596676,14.80478443,14.84458181,0.032367964,13.33799414,16.04000586,14.689,0.298558824,-0.117405876,98.9200428
04-09-02,14.66,14.96,14.26,14.83,4430400,14.83,920.97998,893.400024,14.82731117,14.80697709,14.84443654,0.028194054,13.46784496,16.01915504,14.7435,0.2915,-0.053323526,98.89271715
05-09-02,14.58,14.72,14.24,14.25,5320200,14.25,882.919983,879.150024,14.63487411,14.7585443,14.83851453,-0.02166521,13.59327522,15.95872478,14.776,0.301970588,-0.009276471,98.96162531
06-09-02,14.56,15.48,14.56,15.31,4995300,15.31,922.219971,893.919983,14.85991608,14.80649697,14.84321159,0.024076566,13.71672545,15.97627455,14.8465,0.376852941,0.060805882,98.83568971
09-09-02,15.12,16.65,15.06,16.51,8822500,16.51,932.22998,902.960022,15.40994405,14.95462767,14.85981639,0.155366259,13.64246707,16.27553293,14.959,0.519264706,0.161635294,98.6931211
10-09-02,16.530001,17.35,16.42,17.129999,11248800,17.129999,947.719971,909.580017,15.9832957,15.14379039,14.88243201,0.305916608,13.480651,16.7043489,15.09249995,0.892941176,0.416435294,98.61946077
11-09-02,17.15,17.85,17.040001,17.110001,6663200,17.110001,946.400024,909.450012,16.35886413,15.31476523,14.90462286,0.418787649,13.50106818,17.00193182,15.2515,1.335382438,0.650100068,98.62183668
12-09-02,16.83,17.129999,16.610001,16.75,7065100,16.75,915.01001,886.909973,16.48924276,15.43956825,14.92300613,0.473728839,13.64050827,17.14649173,15.3935,1.705588321,0.739582404,98.66460738
13-09-02,16.690001,16.99,16.5,16.610001,3654900,16.610001,923.830017,889.809998,16.5294955,15.54134501,14.93981144,0.500207301,13.69943129,17.28656881,15.49300005,1.934705968,0.657129446,98.68124026
16-09-02,16.51,16.93,16.450001,16.709999,2962500,16.709999,908.47998,891.099976,16.58966334,15.6429671,14.95744528,0.523229214,13.73412715,17.43287285,15.5835,2.018029582,0.440700085,98.66935978
17-09-02,17,17.75,16.77,17.35,8621200,17.35,897.530029,873.52002,16.84310889,15.79140474,14.9812786,0.586357811,13.66611497,17.68588503,15.676,2.011558994,0.210505934,98.59332307
18-09-02,17.219999,17.93,16.950001,17.73,8391000,17.73,895.200012,869.460022,17.13873926,15.95997824,15.00865956,0.659448787,13.55530213,17.97169787,15.7635,1.921147215,0.002941199,98.54817635
19-09-02,17.4,17.639999,17.17,17.209999,4841100,17.209999,865.929993,843.320007,17.16249251,16.0686757,15.03058761,0.667717151,13.56362036,18.14637954,15.85499995,1.935205953,-0.028923589,98.6099562
20-09-02,17.450001,17.639999,15.45,15.86,12605600,15.86,871.599976,845.390015,16.72832834,16.05052999,15.03884949,0.558893673,13.57087595,18.15212395,15.86149995,1.814323515,-0.125729537,98.77034576
23-09-02,15.6,16.440001,15.59,16.049999,7404500,16.049999,843.080017,833.700012,16.50221856,16.05048381,15.04892157,0.48242057,13.63710414,18.17389566,15.9054999,1.599029382,-0.257223629,98.74777252
24-09-02,15.87,16.370001,15.6,15.93,7072900,15.93,843.609985,819.289978,16.31147904,16.04000696,15.05769791,0.407435505,13.73404035,18.17695945,15.9554999,1.271529468,-0.436717639,98.76202926
25-09-02,16.17,16.389999,15.29,15.73,9339000,15.73,880.440002,839.659973,16.11765269,16.01304983,15.06439458,0.328088968,13.89553931,18.13646049,16.0159999,0.879617518,-0.620323649,98.78579069
26-09-02,15.93,17.35,15.71,17.15,11635000,17.15,873.73999,854.950012,16.46176846,16.11191507,15.08516866,0.375460325,14.08179351,18.20820629,16.1449999,0.617852912,-0.618617647,98.61708451
27-09-02,16.85,17.4,16.82,17.01,7033700,17.01,860.349976,827.369995,16.64451231,16.19000941,15.10434112,0.397127794,14.19769236,18.27930744,16.2384999,0.644529482,-0.35798227,98.63371751
30-09-02,16.639999,16.85,15.85,15.93,9239900,15.93,832.52002,815.280029,16.40634154,16.16739989,15.11256508,0.323424213,14.33360844,18.24239136,16.2879999,0.648882324,-0.163600017,98.76202926
01-10-02,16.23,17.059999,16.01,16.950001,9217300,16.950001,870.630005,847.909973,16.58756136,16.23545216,15.13086666,0.343361097,14.60163889,18.20936101,16.40549995,0.692705668,-0.004011913,98.64084582
02-10-02,16.809999,17.639999,16.700001,17.01,8223600,17.01,849.549988,827.909973,16.72837424,16.30280415,15.14958336,0.359854461,14.85370146,18.17529844,16.51449995,0.856352826,0.164288184,98.63371751
03-10-02,16.790001,17.25,16.66,16.75,6354100,16.75,833.210022,818.950012,16.73558283,16.34169075,15.16552381,0.347934966,15.36491474,17.91408516,16.63949995,0.864294003,0.122941142,98.66460738
04-10-02,16.950001,17.15,16.379999,16.549999,7649400,16.549999,815.400024,800.580017,16.67372155,16.35980451,15.1793133,0.318676764,15.58886851,17.81413129,16.7014999,0.733382153,-0.025741242,98.68836893
07-10-02,16.549999,16.959999,16.370001,16.639999,5748100,16.639999,804.640015,785.280029,16.6624807,16.38416925,15.19386172,0.299301514,15.59856462,17.81743508,16.70799985,0.750205682,-0.029182384,98.67767629
08-10-02,16.879999,17.059999,16.459999,16.940001,6098000,16.940001,811.5,798.549988,16.75498747,16.43250244,15.21125307,0.304642415,15.60109082,17.79590908,16.69849995,0.762558553,-0.030800091,98.6420339
09-10-02,16.700001,17.129999,16.6,16.860001,6083500,16.860001,807.419983,776.76001,16.78999198,16.46967623,15.22767427,0.298973406,15.6027221,17.7692778,16.68599995,0.663911409,-0.090958951,98.65153847
10-10-02,17.16,17.969999,17.15,17.959999,10528600,17.959999,849.570007,803.919983,17.17999432,16.59926951,15.2548874,0.3788739,15.52219735,17.97080245,16.7464999,0.722411324,-0.004082501,98.52085082
11-10-02,18.18,18.74,18.1,18.459999,9628500,18.459999,890.609985,835.320007,17.60666255,16.76107208,15.28680906,0.47704239,15.39778854,18.28021106,16.8389998,0.962676129,0.19032351,98.46144723
14-10-02,18.18,19.23,18.17,19.200001,9872400,19.200001,900.75,841.440002,18.13777536,16.97315285,15.32578254,0.607550143,15.17972171,18.74727809,16.9634999,1.262617306,0.387782362,98.37352968
15-10-02,19.84,20.139999,18.65,18.940001,14009200,18.940001,950.419983,881.27002,18.40518391,17.14418313,15.36177807,0.682135417,15.05648615,19.02951375,17.04299995,1.656970362,0.603253056,98.40441955
16-10-02,18.27,19.66,18.25,19.49,8742100,19.49,910.130005,860.02002,18.76678927,17.3481672,15.40289239,0.776672115,14.8782549,19.383745,17.13099995,1.948646932,0.637982522,98.33907572
17-10-02,20.1,20.219999,18.43,18.74,14180900,18.74,945.059998,879.200012,18.75785952,17.46919614,15.43612745,0.782059304,14.84235033,19.57264967,17.2075,2.165617535,0.566311882,98.4281811
18-10-02,18.48,19.290001,18.360001,19.040001,6568300,19.040001,956.130005,884.390015,18.85190668,17.60578787,15.47201896,0.801299383,14.9556533,19.7773468,17.36650005,2.136029471,0.302053149,98.39253883
21-10-02,18.889999,19.530001,18.719999,19.26,6757700,19.26,979.349976,899.719971,18.98793778,17.7496324,15.5097437,0.82479168,15.05846862,19.99553158,17.5270001,2.092647118,0.092664834,98.36640137
22-10-02,19.01,19.91,18.9,19.379999,8645700,19.379999,963.869995,890.159973,19.11862486,17.89140341,15.54828747,0.843370561,15.21871505,20.18028505,17.69950005,1.953617806,-0.105693966,98.35214463
23-10-02,19.52,19.82,19.370001,19.75,6648100,19.75,989.320007,896.140015,19.32908324,18.05302051,15.59013185,0.877831352,15.44026912,20.36073098,17.90050005,1.931176715,-0.124641014,98.30818586
24-10-02,19.950001,20.26,19.799999,19.860001,12929900,19.860001,964.909973,882.5,19.50605583,18.21014924,15.63265462,0.90360178,15.45429583,20.61770437,18.0360001,1.924823788,-0.082835191,98.29511695
25-10-02,18.84,19.360001,18.48,19.299999,15900000,19.299999,995.549988,897.650024,19.43737022,18.30491879,15.66917666,0.868822306,15.55729039,20.74370971,18.15050005,1.853676615,-0.097511794,98.36164921
28-10-02,19.280001,19.73,18.4,18.59,8799800,18.59,979.549988,890.22998,19.15491348,18.32970846,15.69826407,0.775034225,15.90591802,20.66108208,18.28350005,1.777558968,-0.110611811,98.44600218
29-10-02,18.51,18.92,18.07,18.57,7242000,18.57,960.820007,882.150024,18.95994232,18.35060338,15.72686239,0.691125794,16.06924631,20.65975369,18.3645,1.564676629,-0.245705914,98.44837832
30-10-02,18.85,19.219999,18.469999,19.08,6888800,19.08,986.090027,890.710022,18.99996155,18.41402917,15.76025449,0.658193253,16.24435079,20.69164921,18.468,1.356588124,-0.338876701,98.38778666
31-10-02,19.030001,19.48,18.85,19.360001,6822600,19.360001,989.539978,885.76001,19.1199747,18.49628759,15.79610214,0.647226889,16.49634769,20.70065241,18.59850005,1.112411753,-0.420570665,98.35452054
01-11-02,19.219999,19.9,19.09,19.799999,5549400,19.799999,1019.059998,900.960022,19.34664946,18.6096538,15.83597416,0.66635876,16.83011098,20.69188912,18.76100005,1.144911668,-0.246317761,98.30224562
04-11-02,19.389999,19.809999,18.59,18.780001,12963500,18.780001,1046.98999,908.349976,19.15776664,18.6244666,15.86529143,0.592386923,17.21478542,20.52121488,18.86800015,1.114852759,-0.143835428,98.4234287
05-11-02,18.629999,18.870001,18.200001,18.719999,7942400,18.719999,1050.390015,915.390015,19.0118441,18.63277376,15.89371902,0.522894447,17.5707048,20.3432953,18.95700005,1.090647062,-0.073235211,98.43055737
06-11-02,18.77,19.389999,18.26,19.34,7973400,19.34,1065.859985,923.76001,19.1212294,18.6942717,15.9280373,0.511948634,18.10008924,20.06191076,19.081,1.044882456,-0.056658684,98.3568968
07-11-02,18.85,19.299999,18.77,19.120001,6419700,19.120001,1025.790039,902.650024,19.12081993,18.73129164,15.95982283,0.479988904,18.31208691,19.96591329,19.1390001,0.945647062,-0.122541139,98.38303426
08-11-02,19.040001,19.66,18.809999,19.51,7032100,19.51,1008.349976,894.73999,19.25054662,18.79900541,15.99517518,0.480590302,18.41426429,19.96873601,19.19150015,0.798941109,-0.200052981,98.33669958
11-11-02,19.4,19.549999,18.799999,19,5749600,19,972.47998,876.190002,19.16703108,18.8164832,16.02509672,0.434900909,18.3995923,19.9634079,19.1815001,0.700117524,-0.215929519,98.39729124
12-11-02,19.01,19.99,19.01,19.82,10462200,19.82,1001.940002,882.950012,19.38468739,18.90374553,16.06288545,0.459561346,18.402835,20.0481651,19.22550005,0.78547025,-0.06954143,98.29986936
13-11-02,19.610001,21,19.610001,20.41,18206200,20.41,1011.940002,882.530029,19.72645826,19.03472418,16.10617263,0.520710562,18.29758182,20.24541828,19.27150005,0.970441024,0.13031763,98.22977312
14-11-02,20.99,21.49,20.950001,21.209999,13177300,21.209999,1057.829956,904.27002,20.22097184,19.22387851,16.15699454,0.626503053,18.12380533,20.66619467,19.395,1.286558856,0.378253104,98.13472751
15-11-02,21.15,22.35,21.09,22.209999,12258400,22.209999,1061.280029,909.830017,20.88398089,19.48354116,16.21726754,0.782021351,17.77814545,21.32885435,19.5534999,1.625617779,0.551976693,98.01592033
18-11-02,22.65,23.74,22.15,22.42,25333500,22.42,1045.189941,900.359985,21.39598726,19.73888541,16.27903102,0.911706464,17.53010262,21.89289718,19.7114999,2.191088553,0.819253261,97.99097071
19-11-02,21.879999,21.889999,21.23,21.290001,12258900,21.290001,1025.959961,896.73999,21.36065851,19.87376503,16.32892721,0.912779421,17.52193571,22.09206429,19.807,2.473970821,0.764435414,98.12522269
20-11-02,21.35,23,21.219999,22.9,13294400,22.9,1070.530029,914.150024,21.87377234,20.13691589,16.39435748,1.031650982,17.29421559,22.63478441,19.9645,2.683352988,0.631235189,97.93394326
21-11-02,23.33,23.85,23.209999,23.4,11288500,23.4,1118.140015,933.76001,22.38251489,20.42066234,16.46411441,1.152913304,17.06238012,23.22061978,20.14149995,2.9463822,0.562299732,97.87453968
22-11-02,23.200001,24.280001,23.1,23.99,11686600,23.99,1116.01001,930.549988,22.91834326,20.73103952,16.539051,1.281846311,16.88050897,23.87149103,20.376,3.133764638,0.448052798,97.80444345
25-11-02,24.030001,24.5,23.82,24.25,10091100,24.25,1127.060059,932.869995,23.36222884,21.03703609,16.61582978,1.388995006,16.86831965,24.44968035,20.659,3.15911755,0.279799911,97.77355358
26-11-02,24.02,24.200001,23.379999,23.4,6405800,23.4,1087.48999,913.309998,23.37481923,21.24251121,16.68338005,1.389308142,17.05515591,24.74584409,20.9005,3.401441165,0.336629456,97.87453968
27-11-02,23.719999,24.24,23.709999,24.08,5666000,24.08,1125.670044,938.869995,23.60987948,21.48924937,16.757028,1.42796592,17.15624918,25.14475082,21.1505,3.585764694,0.340470645,97.7937508
29-11-02,24.15,24.379999,23.33,23.35,2577300,23.35,1116.099976,936.309998,23.52325299,21.65105377,16.82267362,1.383746618,17.33378028,25.36621962,21.34999995,3.490911768,0.136711805,97.88048004
02-12-02,24.15,25,24,24.110001,11152500,24.110001,1120.48999,934.530029,23.71883566,21.86487527,16.89523238,1.393959534,17.43846737,25.69253273,21.56550005,3.482323432,0.058411711,97.79018647
03-12-02,23.83,23.98,23.379999,23.74,5901100,23.74,1088.800049,920.75,23.72589044,22.02792959,16.9633842,1.356559779,17.79660778,25.83039222,21.8135,3.260293921,-0.183853075,97.83414524
04-12-02,23.48,23.799999,22.959999,23.389999,7878900,23.389999,1069.439941,917.580017,23.61392663,22.14637041,17.02737214,1.283878298,18.25036949,25.84363051,22.047,3.048146691,-0.32534141,97.87572787
05-12-02,23.66,23.68,22.200001,22.58,10642600,22.58,1053.060059,906.549988,23.26928442,22.18407733,17.08265769,1.147687721,18.62835685,25.78964315,22.209,2.734823332,-0.468476496,97.97196156
06-12-02,21.700001,22.690001,21.51,22.610001,9393500,22.610001,1065.969971,912.22998,23.04952328,22.22111417,17.13769114,1.030299882,19.10969142,25.65730858,22.3835,2.287500018,-0.675117461,97.96839723
09-12-02,22.23,22.35,21.6,21.68,7454700,21.68,1014.840027,892,22.59301552,22.17406077,17.18291673,0.852399929,19.48631688,25.49768312,22.492,1.698676488,-0.907211602,98.07888802
10-12-02,21.959999,21.99,21.24,21.860001,7093700,21.860001,1033.069946,904.450012,22.34867735,22.14675122,17.22948392,0.71766472,20.09237394,25.17762616,22.63500005,1.220676588,-0.977288035,98.05750261
11-12-02,21.67,22.379999,21.620001,22.129999,6387300,22.129999,1036.339966,904.960022,22.27578456,22.14529451,17.27827539,0.625462732,20.56093158,24.94006842,22.7505,0.873941509,-0.889182078,98.02542491
12-12-02,22.469999,22.620001,21.809999,22.299999,5977500,22.299999,1039.949951,901.580017,22.28385604,22.15874707,17.32827335,0.559658181,20.93552755,24.75447235,22.84499995,0.664676688,-0.68441757,98.00522769
