Date,Open,High,Low,Close,Volume,Adj Close
2016-01-05,123.43,126.25,122.309998,125.839996,2163600,123.855752
2016-01-06,125.239998,125.540001,119.940002,119.980003,2386400,118.08816000000002
2016-01-07,116.379997,119.739998,114.93,114.949997,2489500,113.13746599999999
2016-01-08,115.480003,117.440002,113.5,116.620003,2006300,114.78114
2016-01-11,117.010002,117.33000200000001,114.089996,114.970001,1408600,113.157155
2016-01-12,115.510002,116.059998,114.5,115.550003,1098000,113.728012
2016-01-13,116.459999,117.07,112.589996,112.849998,949600,111.070581
2016-01-14,113.510002,115.029999,110.050003,114.379997,785300,112.576454
2016-01-15,113.33000200000001,114.879997,111.91999799999999,112.529999,1093700,110.755627
2016-01-19,113.660004,115.870003,109.870003,110.379997,1523500,108.639526
2016-01-20,109.059998,111.599998,108.32,109.300003,1653900,107.57656200000001
2016-01-21,109.730003,110.58000200000001,108.32,110.0,944300,108.26552099999999
2016-01-22,111.879997,112.949997,110.190002,111.949997,744900,110.18477
2016-01-25,111.32,114.629997,110.0,110.120003,703800,108.38363100000001
2016-01-26,110.41999799999999,111.400002,107.300003,111.0,563100,109.249753
2016-01-27,110.769997,112.57,109.019997,110.709999,896100,108.964325
2016-01-28,110.900002,112.970001,109.900002,112.58000200000001,680400,110.804841
2016-01-29,113.349998,114.589996,111.66999799999999,114.470001,749900,112.665039
2016-02-01,114.0,114.849998,112.900002,114.5,574200,112.694565
2016-02-02,113.25,113.860001,109.75,110.559998,694800,108.81668799999998
2016-02-03,113.379997,114.639999,109.639999,114.050003,896300,112.25166399999999
2016-02-04,114.08000200000001,116.32,114.08000200000001,115.709999,956300,113.885485
2016-02-05,115.120003,116.489998,109.709999,114.019997,997100,112.22213
2016-02-08,113.300003,113.300003,110.459999,111.160004,1200500,109.407234
2016-02-09,111.16999799999999,112.110001,109.639999,110.650002,1725200,108.905273
2016-02-10,106.730003,112.110001,106.360001,107.519997,1946000,105.82462199999999
2016-02-11,105.629997,109.260002,104.110001,107.129997,1319500,105.440772
2016-02-12,108.559998,109.43,107.07,107.839996,922400,106.139576
2016-02-16,109.110001,111.300003,107.010002,110.769997,1185100,109.023376
2016-02-17,110.83000200000001,112.110001,107.970001,111.239998,921500,109.48596699999999
2016-02-18,111.120003,112.199997,108.93,111.599998,440900,109.840291
2016-02-19,111.370003,112.400002,107.279999,110.33000200000001,1244300,108.590319
2016-02-22,111.360001,113.230003,111.010002,113.040001,681300,111.25758700000002
2016-02-23,112.370003,112.800003,111.349998,111.889999,411200,110.12571899999999
2016-02-24,110.769997,112.489998,109.82,111.559998,447300,109.80091999999999
2016-02-25,111.599998,112.989998,110.75,112.879997,559200,111.10010600000001
2016-02-26,113.339996,114.18,111.010002,112.75,459900,110.972159
2016-02-29,113.040001,115.360001,111.650002,113.32,971600,111.533171
2016-03-01,114.269997,115.57,112.650002,115.510002,694100,113.68864099999999
2016-03-02,115.349998,117.089996,115.199997,116.779999,1159600,114.93861299999999
2016-03-03,116.489998,117.66999799999999,115.41999799999999,117.0,884700,115.15514499999999
2016-03-04,116.610001,117.480003,115.57,117.190002,692000,115.342151
2016-03-07,116.050003,117.480003,115.989998,116.949997,898000,115.10593
2016-03-08,116.5,117.370003,115.449997,116.709999,844500,114.869717
2016-03-09,117.050003,117.309998,115.5,116.489998,796500,114.65318500000001
2016-03-10,116.910004,118.0,114.139999,116.82,416800,114.97798300000001
2016-03-11,117.93,120.760002,116.629997,120.620003,590200,118.71806799999999
2016-03-14,120.41999799999999,121.040001,118.599998,120.629997,495100,118.72790400000001
2016-03-15,119.839996,120.760002,118.089996,120.699997,515800,118.7968
2016-03-16,120.349998,121.040001,119.010002,120.82,562100,118.914911
2016-03-17,121.010002,124.410004,119.449997,124.029999,809300,122.07429499999999
2016-03-18,124.25,124.559998,120.089996,121.269997,1607300,119.35781200000001
2016-03-21,120.860001,121.839996,119.139999,121.449997,1001300,119.534974
2016-03-22,121.029999,122.910004,120.720001,121.470001,711400,119.55466299999999
2016-03-23,121.470001,121.470001,119.099998,119.379997,444200,117.49761399999998
2016-03-24,118.889999,119.440002,117.639999,119.410004,534100,117.527148
2016-03-28,119.510002,120.879997,118.0,118.720001,798200,116.848025
2016-03-29,117.989998,118.93,117.019997,117.980003,591000,116.591089
2016-03-30,118.400002,119.66999799999999,118.120003,118.739998,443200,117.34213700000001
2016-03-31,118.779999,119.339996,117.860001,118.660004,578000,117.263084
2016-04-01,118.08000200000001,120.339996,117.029999,119.93,765100,118.51813
2016-04-04,119.660004,120.349998,117.379997,117.650002,514300,116.264972
2016-04-05,116.400002,116.440002,113.25,114.07,1150000,112.727116
